name,country,date,temperature_2m_max,temperature_2m_min,precipitation_sum,relative_humidity_2m_mean,et0_fao_evapotranspiration
Zaranj,Afghanistan,2023-12-22,16.2,3.7,0.0,49,2.11
Zaranj,Afghanistan,2023-12-23,19.1,2.1,0.0,46,2.52
Zaranj,Afghanistan,2023-12-24,22.1,9.3,0.3,35,2.72
Zaranj,Afghanistan,2023-12-25,21.7,7.7,0.0,39,2.57
Zaranj,Afghanistan,2023-12-26,21.3,6.3,0.0,38,2.43
Zaranj,Afghanistan,2023-12-27,21.0,5.0,0.0,45,2.69
Zaranj,Afghanistan,2023-12-28,20.2,6.2,0.0,44,2.48
Zaranj,Afghanistan,2023-12-29,18.9,4.5,0.0,45,3.28
Zaranj,Afghanistan,2023-12-30,15.9,4.8,0.0,46,2.94
Zaranj,Afghanistan,2023-12-31,15.8,3.6,0.0,44,2.21
Zaranj,Afghanistan,2024-01-01,17.7,2.9,0.4,50,2.43
Zaranj,Afghanistan,2024-01-02,17.7,6.0,2.0,65,1.99
Zaranj,Afghanistan,2024-01-03,17.3,6.0,0.0,68,1.94
Zaranj,Afghanistan,2024-01-04,18.6,6.0,0.1,67,2.25
Zaranj,Afghanistan,2024-01-05,17.9,5.9,0.0,71,2.03
Zaranj,Afghanistan,2024-01-06,20.0,4.5,0.0,60,2.83
Zaranj,Afghanistan,2024-01-07,18.3,7.0,0.0,55,3.12
Zaranj,Afghanistan,2024-01-08,15.2,4.0,0.0,46,2.68
Zaranj,Afghanistan,2024-01-09,16.0,0.6,0.0,39,2.26
Zaranj,Afghanistan,2024-01-10,17.3,2.5,0.0,38,2.42
Zaranj,Afghanistan,2024-01-11,17.5,1.7,0.0,38,2.26
Zaranj,Afghanistan,2024-01-12,19.3,5.2,0.0,28,2.73
Zaranj,Afghanistan,2024-01-13,19.5,2.5,0.0,26,2.92
Zaranj,Afghanistan,2024-01-14,21.2,3.0,0.0,35,3.0
Zaranj,Afghanistan,2024-01-15,20.5,5.5,0.0,33,2.73
Zaranj,Afghanistan,2024-01-16,21.0,6.9,0.0,41,3.36
Zaranj,Afghanistan,2024-01-17,20.0,6.7,0.0,41,2.84
Zaranj,Afghanistan,2024-01-18,19.4,4.6,0.0,35,2.95
Zaranj,Afghanistan,2024-01-19,17.1,5.0,0.0,42,2.95
Zaranj,Afghanistan,2024-01-20,17.6,5.3,0.0,45,3.11
Zaranj,Afghanistan,2024-01-21,17.1,3.7,0.0,41,2.61
Zaranj,Afghanistan,2024-01-22,17.5,3.0,0.0,36,2.54
Zaranj,Afghanistan,2024-01-23,19.3,3.1,0.0,33,3.1
Zaranj,Afghanistan,2024-01-24,20.8,3.5,0.0,27,3.11
Zaranj,Afghanistan,2024-01-25,21.4,8.6,0.0,28,3.67
Zaranj,Afghanistan,2024-01-26,19.8,5.9,0.0,42,2.71
Zaranj,Afghanistan,2024-01-27,25.4,8.9,0.0,39,3.35
Zaranj,Afghanistan,2024-01-28,26.3,13.5,0.0,45,4.75
Zaranj,Afghanistan,2024-01-29,21.7,10.0,0.0,37,3.76
Zaranj,Afghanistan,2024-01-30,18.6,6.8,0.0,46,3.82
Zaranj,Afghanistan,2024-01-31,14.2,4.5,0.0,38,3.77
Zaranj,Afghanistan,2024-02-01,14.8,1.9,0.1,31,2.96
Zaranj,Afghanistan,2024-02-02,18.7,3.6,0.4,36,3.73
Zaranj,Afghanistan,2024-02-03,17.7,6.1,0.0,39,3.52
Zaranj,Afghanistan,2024-02-04,13.5,2.9,0.0,39,2.69
Zaranj,Afghanistan,2024-02-05,15.7,-0.2,0.0,30,3.19
Zaranj,Afghanistan,2024-02-06,18.2,1.2,0.0,27,3.3
Zaranj,Afghanistan,2024-02-07,19.3,2.3,0.0,26,3.49
Zaranj,Afghanistan,2024-02-08,20.8,2.6,0.0,24,3.53
Zaranj,Afghanistan,2024-02-09,21.2,5.0,0.0,25,3.47
Zaranj,Afghanistan,2024-02-10,22.3,4.3,0.0,24,3.63
Zaranj,Afghanistan,2024-02-11,22.1,6.3,0.0,23,3.82
Zaranj,Afghanistan,2024-02-12,23.6,9.1,0.0,20,4.46
Zaranj,Afghanistan,2024-02-13,22.5,7.2,0.0,22,3.67
Zaranj,Afghanistan,2024-02-14,23.6,5.2,0.0,22,4.06
Zaranj,Afghanistan,2024-02-15,25.2,6.4,0.0,18,4.53
Zaranj,Afghanistan,2024-02-16,28.4,9.1,0.0,20,5.38
Zaranj,Afghanistan,2024-02-17,29.5,13.3,0.0,29,4.89
Zaranj,Afghanistan,2024-02-18,22.2,7.6,3.1,50,4.53
Zaranj,Afghanistan,2024-02-19,16.0,5.8,0.0,42,3.82
Zaranj,Afghanistan,2024-02-20,16.0,5.1,0.0,40,3.75
Zaranj,Afghanistan,2024-02-21,17.1,5.7,0.0,32,4.55
Zaranj,Afghanistan,2024-02-22,17.7,5.7,0.0,25,4.49
Zaranj,Afghanistan,2024-02-23,18.7,4.8,0.0,26,3.9
Zaranj,Afghanistan,2024-02-24,19.8,6.2,0.0,24,3.68
Zaranj,Afghanistan,2024-02-25,16.3,3.6,17.7,54,2.38
Zaranj,Afghanistan,2024-02-26,8.8,1.9,0.4,66,1.93
Zaranj,Afghanistan,2024-02-27,10.3,1.3,0.0,69,1.94
Zaranj,Afghanistan,2024-02-28,10.3,2.1,1.6,73,1.61
Zaranj,Afghanistan,2024-02-29,8.3,0.5,0.8,69,1.97
Zaranj,Afghanistan,2024-03-01,7.6,0.1,0.0,57,2.31
Zaranj,Afghanistan,2024-03-02,8.0,-0.9,0.0,54,2.7
Zaranj,Afghanistan,2024-03-03,11.1,-1.5,0.0,60,2.59
Zaranj,Afghanistan,2024-03-04,14.9,-0.7,0.2,56,3.27
Zaranj,Afghanistan,2024-03-05,17.2,6.5,0.1,65,3.11
Zaranj,Afghanistan,2024-03-06,17.5,7.4,6.9,68,3.16
Zaranj,Afghanistan,2024-03-07,19.9,5.1,0.0,60,3.79
Zaranj,Afghanistan,2024-03-08,24.5,8.2,0.0,46,5.29
Zaranj,Afghanistan,2024-03-09,27.7,14.0,0.1,37,5.41
Zaranj,Afghanistan,2024-03-10,26.0,12.1,0.3,52,4.37
Zaranj,Afghanistan,2024-03-11,25.0,11.3,0.0,50,4.88
Zaranj,Afghanistan,2024-03-12,24.7,7.5,0.0,49,5.26
Zaranj,Afghanistan,2024-03-13,19.2,7.3,0.0,40,5.0
Zaranj,Afghanistan,2024-03-14,22.7,5.5,0.0,39,4.61
Zaranj,Afghanistan,2024-03-15,23.1,8.6,0.0,35,4.33
Zaranj,Afghanistan,2024-03-16,27.9,9.3,0.0,22,5.95
Zaranj,Afghanistan,2024-03-17,29.8,14.5,0.0,22,5.33
Zaranj,Afghanistan,2024-03-18,31.2,13.3,0.0,25,6.19
Zaranj,Afghanistan,2024-03-19,34.5,16.4,0.0,21,7.88
Zaranj,Afghanistan,2024-03-20,34.6,19.8,1.4,37,7.13
Zaranj,Afghanistan,2024-03-21,28.7,17.4,0.0,45,5.53
Zaranj,Afghanistan,2024-03-22,28.2,14.3,0.0,26,6.17
Zaranj,Afghanistan,2024-03-23,30.9,16.5,0.0,22,6.05
Zaranj,Afghanistan,2024-03-24,32.6,15.5,0.0,21,6.48
Zaranj,Afghanistan,2024-03-25,35.5,18.1,0.0,23,8.24
Zaranj,Afghanistan,2024-03-26,32.9,21.7,0.1,32,7.01
Zaranj,Afghanistan,2024-03-27,29.9,19.0,0.0,36,5.78
Zaranj,Afghanistan,2024-03-28,31.3,17.0,0.0,33,6.37
Zaranj,Afghanistan,2024-03-29,23.2,11.1,0.0,43,6.52
Zaranj,Afghanistan,2024-03-30,22.2,10.7,0.0,28,6.45
Zaranj,Afghanistan,2024-03-31,25.8,9.6,0.0,20,5.42
Zaranj,Afghanistan,2024-04-01,28.0,12.6,0.0,16,5.88
Zaranj,Afghanistan,2024-04-02,25.2,13.1,0.0,29,6.84
Zaranj,Afghanistan,2024-04-03,24.6,11.5,0.0,27,5.26
Zaranj,Afghanistan,2024-04-04,27.9,11.2,0.0,19,6.06
Zaranj,Afghanistan,2024-04-05,30.5,14.1,0.0,18,5.89
Zaranj,Afghanistan,2024-04-06,32.5,16.6,0.0,15,5.81
Zaranj,Afghanistan,2024-04-07,34.0,16.3,0.0,14,7.18
Zaranj,Afghanistan,2024-04-08,34.5,18.2,0.0,14,6.26
Zaranj,Afghanistan,2024-04-09,33.4,20.3,0.0,22,10.0
Zaranj,Afghanistan,2024-04-10,31.7,18.1,0.0,24,6.79
Zaranj,Afghanistan,2024-04-11,36.8,16.8,1.7,30,6.92
Zaranj,Afghanistan,2024-04-12,30.2,16.4,1.1,54,5.86
Zaranj,Afghanistan,2024-04-13,26.8,14.9,2.3,53,5.55
Zaranj,Afghanistan,2024-04-14,26.6,14.7,0.5,58,5.71
Zaranj,Afghanistan,2024-04-15,25.8,12.7,0.0,45,5.57
Zaranj,Afghanistan,2024-04-16,25.6,14.4,0.6,42,4.32
Zaranj,Afghanistan,2024-04-17,20.1,14.5,7.8,78,1.95
Zaranj,Afghanistan,2024-04-18,22.0,14.0,0.0,72,3.81
Zaranj,Afghanistan,2024-04-19,25.6,13.6,0.0,55,5.53
Zaranj,Afghanistan,2024-04-20,29.5,13.8,0.0,34,6.05
Zaranj,Afghanistan,2024-04-21,31.9,15.3,0.0,21,6.53
Zaranj,Afghanistan,2024-04-22,34.2,18.0,0.0,18,7.21
Zaranj,Afghanistan,2024-04-23,35.4,19.5,0.0,25,7.56
Zaranj,Afghanistan,2024-04-24,30.3,20.0,1.2,38,6.05
Zaranj,Afghanistan,2024-04-25,28.4,16.9,3.9,53,5.88
Zaranj,Afghanistan,2024-04-26,24.8,15.7,0.0,62,5.25
Zaranj,Afghanistan,2024-04-27,26.5,15.5,0.0,37,7.52
Zaranj,Afghanistan,2024-04-28,26.9,14.4,0.0,24,8.9
Zaranj,Afghanistan,2024-04-29,26.3,13.8,0.0,14,8.7
Zaranj,Afghanistan,2024-04-30,27.0,13.2,0.0,14,8.4
Zaranj,Afghanistan,2024-05-01,31.8,14.7,0.0,16,8.23
Zaranj,Afghanistan,2024-05-02,35.4,16.0,1.4,26,7.2
Zaranj,Afghanistan,2024-05-03,30.1,19.2,0.0,51,5.77
Zaranj,Afghanistan,2024-05-04,35.1,18.8,0.0,40,7.12
Zaranj,Afghanistan,2024-05-05,35.6,21.9,0.0,32,7.31
Zaranj,Afghanistan,2024-05-06,37.4,22.5,0.0,25,7.63
Zaranj,Afghanistan,2024-05-07,41.3,24.3,0.0,16,8.71
Zaranj,Afghanistan,2024-05-08,40.9,23.8,0.0,15,8.08
Zaranj,Afghanistan,2024-05-09,37.9,20.4,0.0,30,9.57
Zaranj,Afghanistan,2024-05-10,32.8,18.8,0.0,31,9.43
Zaranj,Afghanistan,2024-05-11,31.8,18.6,0.0,26,9.09
Zaranj,Afghanistan,2024-05-12,34.1,18.9,0.0,18,7.27
Zaranj,Afghanistan,2024-05-13,37.9,18.3,0.0,12,8.32
Zaranj,Afghanistan,2024-05-14,41.4,23.1,0.0,11,9.77
Zaranj,Afghanistan,2024-05-15,39.6,26.7,0.0,18,9.18
Zaranj,Afghanistan,2024-05-16,38.1,25.5,0.0,25,8.34
Zaranj,Afghanistan,2024-05-17,35.6,26.7,0.0,26,8.15
Zaranj,Afghanistan,2024-05-18,38.6,25.5,0.0,22,8.65
Zaranj,Afghanistan,2024-05-19,34.2,18.8,0.0,33,10.15
Zaranj,Afghanistan,2024-05-20,34.1,17.4,0.0,30,8.26
Zaranj,Afghanistan,2024-05-21,38.4,22.5,0.0,24,8.06
Zaranj,Afghanistan,2024-05-22,40.1,24.4,0.0,21,10.12
Zaranj,Afghanistan,2024-05-23,40.0,23.0,0.0,21,10.03
Zaranj,Afghanistan,2024-05-24,40.1,25.0,0.0,24,11.16
Zaranj,Afghanistan,2024-05-25,38.6,23.9,0.0,26,12.04
Zaranj,Afghanistan,2024-05-26,38.8,23.3,0.0,22,11.71
Zaranj,Afghanistan,2024-05-27,40.3,24.7,0.0,13,12.06
Zaranj,Afghanistan,2024-05-28,40.3,26.6,0.0,11,14.4
Zaranj,Afghanistan,2024-05-29,39.6,25.9,0.0,12,12.18
Zaranj,Afghanistan,2024-05-30,39.1,26.0,0.0,12,13.78
Zaranj,Afghanistan,2024-05-31,38.3,25.9,0.0,9,16.17
Zaranj,Afghanistan,2024-06-01,39.4,25.1,0.0,8,13.88
Zaranj,Afghanistan,2024-06-02,41.2,24.5,0.0,8,11.68
Zaranj,Afghanistan,2024-06-03,42.4,26.6,0.0,11,11.8
Zaranj,Afghanistan,2024-06-04,40.7,27.4,0.0,14,13.39
Zaranj,Afghanistan,2024-06-05,39.4,27.4,0.0,13,12.91
Zaranj,Afghanistan,2024-06-06,38.5,26.8,0.0,14,11.98
Zaranj,Afghanistan,2024-06-07,38.8,25.5,0.0,8,12.43
Zaranj,Afghanistan,2024-06-08,39.5,26.0,0.0,8,13.37
Zaranj,Afghanistan,2024-06-09,41.1,27.1,0.0,11,12.04
Zaranj,Afghanistan,2024-06-10,42.1,27.9,0.0,10,11.86
Zaranj,Afghanistan,2024-06-11,42.5,28.5,0.0,10,10.81
Zaranj,Afghanistan,2024-06-12,44.1,29.3,0.0,10,10.87
Zaranj,Afghanistan,2024-06-13,43.8,30.6,0.0,12,13.48
Zaranj,Afghanistan,2024-06-14,42.8,30.2,0.0,11,13.8
Zaranj,Afghanistan,2024-06-15,42.3,28.8,0.0,13,12.23
Zaranj,Afghanistan,2024-06-16,43.1,29.8,0.0,14,11.4
Zaranj,Afghanistan,2024-06-17,42.4,29.2,0.0,12,15.02
Zaranj,Afghanistan,2024-06-18,42.3,30.7,0.0,12,17.22
Zaranj,Afghanistan,2024-06-19,41.7,30.2,0.0,12,17.32
Zaranj,Afghanistan,2024-06-20,41.3,30.7,0.0,15,16.36
