name,country,region,lat,lon,climate_zone,period_start,period_end,NDVI,EVI,SAVI,NDMI,pixel_count
Alblasserdam,Netherlands,Zuid-Holland,51.87,4.67,temperate_dairy_pasture,2022-01-25,2022-02-10,0.33545928091109367,0.2644032782998329,0.2092103991852227,0.07449546022239258,47
Ashburton,New Zealand,Canterbury,-43.9,171.75,maritime_arable,2022-01-25,2022-02-10,0.8097533734548028,0.384428917114339,0.38923132477880057,0.2810096983368806,53
Hamilton,New Zealand,Waikato,-37.78,175.28,maritime_dairy_pasture,2022-01-25,2022-02-10,0.43673271886914605,0.16915218370371143,0.15934116710306181,0.12578191714829778,12
PalmerstonN,New Zealand,Manawatu,-40.35,175.61,maritime_dairy_pasture,2022-01-25,2022-02-10,0.2322071281007926,0.15693411918049419,0.13798860938066637,-0.06357690097287569,48
Hastings,New Zealand,HawkesBay,-39.64,176.84,maritime_horticulture,2022-01-25,2022-02-10,0.05419770314965454,0.023369497474176486,0.026451327949266717,-0.10760573946533954,49
Balclutha,New Zealand,Otago,-46.23,169.75,maritime_arable,2022-01-25,2022-02-10,0.3875800618309845,0.3001893116363053,0.23990580193414948,0.060707696349878514,52
TePuke,New Zealand,BayOfPlenty,-37.78,176.32,maritime_horticulture,2022-01-25,2022-02-10,0.4888997387119126,0.39931084806442463,0.3192637782780866,0.13203683733616725,51
Stratford,New Zealand,Taranaki,-39.34,174.28,maritime_dairy_pasture,2022-01-25,2022-02-10,0.46290210593665887,0.3048294422023382,0.29436105435827553,-0.059338314011132945,50
Blenheim,New Zealand,Marlborough,-41.51,173.96,maritime_horticulture,2022-01-25,2022-02-10,0.162882488645689,0.0873907985614511,0.08724511422358162,-0.07359827573874114,51
Kerikeri,New Zealand,Northland,-35.22,173.95,maritime_horticulture,2022-01-25,2022-02-10,0.87472275422115,0.6763467190805147,0.5830539362621053,0.5758582338990964,47
Motueka,New Zealand,Tasman,-41.11,173,maritime_horticulture,2022-01-25,2022-02-10,0.8308607725784288,0.6149586966558047,0.5677817538951652,0.35062031889185247,51
Shakardara,Afghanistan,Kabul,34.65,69.03,highland_irrigated,2022-02-10,2022-02-26,0.0833291327041815,0.052492624787503606,0.05100141528490881,-0.064905038720594,44
Kama,Afghanistan,Nangarhar,34.42,70.55,lowland_irrigated,2022-02-10,2022-02-26,0.33467957427293776,0.1715613515082517,0.1728218871681901,0.03952304428891294,47
Dawlatabad,Afghanistan,Balkh,36.85,66.85,plains_irrigated,2022-02-10,2022-02-26,0.320935281202585,0.25220882057708705,0.24156505769343428,0.04383282667395653,50
Injil,Afghanistan,Herat,34.28,62.15,plains_irrigated,2022-02-10,2022-02-26,0.13497767239094938,0.09485858725679232,0.09421193071615695,-0.02017280571038186,47
Arghandab,Afghanistan,Kandahar,31.72,65.65,arid_irrigated,2022-02-10,2022-02-26,0.3185773166390442,0.2271524376722356,0.22511133773607814,0.07967585532948303,47
Khanabad,Afghanistan,Kunduz,36.65,68.95,plains_irrigated,2022-02-10,2022-02-26,0.11019090955604618,0.08702935512303446,0.0827145134436079,-0.09373448107085065,44
Faizabad,Afghanistan,Badakhshan,37.1,70.55,highland_rainfed,2022-02-10,2022-02-26,0.11664657561660617,0.08841487197084329,0.07687147156866402,-0.04592302012822028,49
NadAli,Afghanistan,Helmand,31.55,64.25,arid_irrigated,2022-02-10,2022-02-26,0.22170735700450733,0.16550962115130324,0.16276141871126334,0.003234490252933952,46
GhazniCity,Afghanistan,Ghazni,33.55,68.42,highland_rainfed,2022-02-10,2022-02-26,0.08850563422010434,0.08123225788177403,0.06549595874481488,-0.06887378356150214,46
Maimana,Afghanistan,Faryab,35.92,64.78,plains_rainfed,2022-02-10,2022-02-26,0.23148522391342685,0.15415178468838617,0.13909161376924253,0.014478143366854455,48
Chaghcharan,Afghanistan,Ghor,34.52,65.25,highland_rainfed,2022-02-10,2022-02-26,0.023292878012297305,0.023382738514277458,0.02082220037169741,0.13294929657696286,44
Zaranj,Afghanistan,Nimroz,31,61.87,arid_irrigated,2022-02-10,2022-02-26,0.11799093104882814,0.09970557668500557,0.09697320584604568,-0.06452397568820246,46
Dronten,Netherlands,Flevoland,52.53,5.72,temperate_arable,2022-02-10,2022-02-26,0.2717484963032147,0.2519222388458605,0.187706775151538,0.026277673318175526,38
Veendam,Netherlands,Groningen,53.1,6.87,temperate_arable,2022-02-10,2022-02-26,0.36625957081011656,3.8395510391424406,0.16035326171720393,0.16074958991675017,62
Goes,Netherlands,Zeeland,51.5,3.9,temperate_arable,2022-02-10,2022-02-26,0.19756881600003265,0.11127151503746355,0.10451336821896039,-0.1322607735747271,37
Uden,Netherlands,Noord-Brabant,51.66,5.62,temperate_dairy_pasture,2022-02-10,2022-02-26,0.5571903411817856,0.2939544796962992,0.28313956022340253,0.13364910996492807,62
Tiel,Netherlands,Gelderland,51.9,5.6,temperate_horticulture,2022-02-10,2022-02-26,-0.4740627033559135,-0.10448754062394025,-0.11473143458097117,0.6229356427789817,60
Almelo,Netherlands,Overijssel,52.35,6.6,temperate_dairy_pasture,2022-02-10,2022-02-26,0.6898656133601541,0.749209315749275,0.5499959796657535,0.37987851218173374,4
Venlo,Netherlands,Limburg,51.37,6.17,temperate_horticulture,2022-02-10,2022-02-26,0.1945408298085102,0.06085473951267762,0.06448729663948682,-0.18702725306916854,58
Wieringermeer,Netherlands,Noord-Holland,52.85,5,temperate_arable,2022-02-10,2022-02-26,0.12286665461526972,0.07381625207231099,0.07127945652283417,-0.06270252309054786,62
Emmen,Netherlands,Drenthe,52.75,6.85,temperate_arable,2022-02-10,2022-02-26,0.5858859005341084,0.5329771276589185,0.4266573035703782,0.2238559201637873,59
Bunnik,Netherlands,Utrecht,52.05,5.2,temperate_dairy_pasture,2022-02-10,2022-02-26,0.7678959125705541,0.5556577200286047,0.4864335076963292,0.32039075703337677,56
Alblasserdam,Netherlands,Zuid-Holland,51.87,4.67,temperate_dairy_pasture,2022-02-10,2022-02-26,0.29928969336587913,0.17226182683685512,0.14885894306988204,0.012903143360171336,58
Ashburton,New Zealand,Canterbury,-43.9,171.75,maritime_arable,2022-02-10,2022-02-26,0.8038821195096363,0.3522617356499672,0.36163650609160497,0.292506107489238,53
Hamilton,New Zealand,Waikato,-37.78,175.28,maritime_dairy_pasture,2022-02-10,2022-02-26,0.5446244766497423,0.25930289134172624,0.2485985692173256,0.09329253523822449,48
Gore,New Zealand,Southland,-46.1,168.95,maritime_dairy_pasture,2022-02-10,2022-02-26,0.1273589940039182,0.13864524390278696,0.12653514336326105,0.034335949279043064,54
PalmerstonN,New Zealand,Manawatu,-40.35,175.61,maritime_dairy_pasture,2022-02-10,2022-02-26,0.313247991687466,0.20467429851477148,0.18422075113644584,-0.012070033273890756,48
Balclutha,New Zealand,Otago,-46.23,169.75,maritime_arable,2022-02-10,2022-02-26,0.39186293658504423,0.26351960686272563,0.22757735907185522,0.07533655157371409,52
TePuke,New Zealand,BayOfPlenty,-37.78,176.32,maritime_horticulture,2022-02-10,2022-02-26,0.5022987777456128,0.34187124497397897,0.2975442123143791,0.11892043294488405,51
Blenheim,New Zealand,Marlborough,-41.51,173.96,maritime_horticulture,2022-02-10,2022-02-26,0.1768059831003941,0.11949795906567925,0.10187930548279586,-0.042152253499578865,51
Masterton,New Zealand,Wairarapa,-40.96,175.66,maritime_arable,2022-02-10,2022-02-26,0.44004346669808925,0.3266327975200384,0.26505687163585523,0.14398805756671879,36
Kerikeri,New Zealand,Northland,-35.22,173.95,maritime_horticulture,2022-02-10,2022-02-26,0.8407074233974182,0.5886591762716656,0.5204428175293757,0.5115530826799544,47
Motueka,New Zealand,Tasman,-41.11,173,maritime_horticulture,2022-02-10,2022-02-26,0.7274321411556658,0.5721631447830654,0.47699357801258835,0.29150877770185224,51
Shakardara,Afghanistan,Kabul,34.65,69.03,highland_irrigated,2022-02-26,2022-03-14,0.09922190232501756,0.07053049635269307,0.07163855806168695,-0.100963511574023,44
Kama,Afghanistan,Nangarhar,34.42,70.55,lowland_irrigated,2022-02-26,2022-03-14,0.43074001770223735,0.24797059537638833,0.23453980855814868,0.12688337684200174,47
Dawlatabad,Afghanistan,Balkh,36.85,66.85,plains_irrigated,2022-02-26,2022-03-14,0.35747202070132295,0.25771465795269277,0.23071357695761266,0.19237951521846988,50
Injil,Afghanistan,Herat,34.28,62.15,plains_irrigated,2022-02-26,2022-03-14,0.17791022323843836,0.12688332513868664,0.12379147623533479,0.03205732103249443,47
Arghandab,Afghanistan,Kandahar,31.72,65.65,arid_irrigated,2022-02-26,2022-03-14,0.4488833891881574,0.3336935468307908,0.3260245065323955,0.17257394760134193,47
Khanabad,Afghanistan,Kunduz,36.65,68.95,plains_irrigated,2022-02-26,2022-03-14,0.10940316382028406,0.09686661426078355,0.0900950315371092,-0.09203275323220657,44
Faizabad,Afghanistan,Badakhshan,37.1,70.55,highland_rainfed,2022-02-26,2022-03-14,0.1311171758193006,0.09506611445166,0.08672184833074771,-0.040605543096647476,49
NadAli,Afghanistan,Helmand,31.55,64.25,arid_irrigated,2022-02-26,2022-03-14,0.35611832451909337,0.25410020523878224,0.2558821895753613,0.07414175810320167,46
GhazniCity,Afghanistan,Ghazni,33.55,68.42,highland_rainfed,2022-02-26,2022-03-14,0.06628721918589889,0.06286051353525349,0.04938059986362014,-0.020444361201143665,46
Maimana,Afghanistan,Faryab,35.92,64.78,plains_rainfed,2022-02-26,2022-03-14,0.25882987713581346,0.16690099914521722,0.156882242356978,0.018859400965309463,48
Chaghcharan,Afghanistan,Ghor,34.52,65.25,highland_rainfed,2022-02-26,2022-03-14,0.06752718561358005,0.05050877488420077,0.04675430898726792,0.018905668171099368,47
Zaranj,Afghanistan,Nimroz,31,61.87,arid_irrigated,2022-02-26,2022-03-14,0.09836045089568263,0.07990319006223023,0.07754958782566586,-0.08040519328423011,28
Dronten,Netherlands,Flevoland,52.53,5.72,temperate_arable,2022-02-26,2022-03-14,0.30130900070928623,0.1919284156797722,0.17603875485299528,0.003384801049010758,63
Veendam,Netherlands,Groningen,53.1,6.87,temperate_arable,2022-02-26,2022-03-14,0.47526355340455134,0.22989668791207718,0.22478875078246816,0.008701090253306114,62
Sneek,Netherlands,Friesland,53.03,5.65,temperate_dairy_pasture,2022-02-26,2022-03-14,0.4777578853656216,0.25492275567601963,0.24533589502395797,0.005628647645584784,64
Goes,Netherlands,Zeeland,51.5,3.9,temperate_arable,2022-02-26,2022-03-14,0.21578831664396542,0.1389216841476927,0.12771217516776756,-0.08375934221694568,62
Uden,Netherlands,Noord-Brabant,51.66,5.62,temperate_dairy_pasture,2022-02-26,2022-03-14,0.5472678390147632,0.3393697357474307,0.31091741755958563,0.11192650928825025,62
Tiel,Netherlands,Gelderland,51.9,5.6,temperate_horticulture,2022-02-26,2022-03-14,-0.4872093724717858,-0.08380360796908273,-0.08081683417645243,0.49750466476073996,60
Almelo,Netherlands,Overijssel,52.35,6.6,temperate_dairy_pasture,2022-02-26,2022-03-14,0.8402723297247127,0.7467396709619389,0.6379488943575574,0.3861932099611842,62
Venlo,Netherlands,Limburg,51.37,6.17,temperate_horticulture,2022-02-26,2022-03-14,0.18189562953312766,0.06038560340188634,0.06171468636828052,-0.1845467597811022,58
Wieringermeer,Netherlands,Noord-Holland,52.85,5,temperate_arable,2022-02-26,2022-03-14,0.0930092747721633,0.08175698777836646,0.0693949456132547,-0.09251310252029474,62
Emmen,Netherlands,Drenthe,52.75,6.85,temperate_arable,2022-02-26,2022-03-14,0.7424525035300447,0.4687426557438796,0.44038790099257813,0.2793268808268394,59
Bunnik,Netherlands,Utrecht,52.05,5.2,temperate_dairy_pasture,2022-02-26,2022-03-14,0.7706137784929379,0.5574426215255323,0.5030893911273749,0.2792824326297441,56
Alblasserdam,Netherlands,Zuid-Holland,51.87,4.67,temperate_dairy_pasture,2022-02-26,2022-03-14,0.3369574095681438,0.17002292968526617,0.16075281560797428,-0.018680628966787342,58
Ashburton,New Zealand,Canterbury,-43.9,171.75,maritime_arable,2022-02-26,2022-03-14,0.845027242871985,0.3456992635334631,0.35525982719461435,0.28932136979688167,53
Hamilton,New Zealand,Waikato,-37.78,175.28,maritime_dairy_pasture,2022-02-26,2022-03-14,0.47473679161261584,0.2505906434813371,0.2329386476769117,0.1185778400887625,42
Gore,New Zealand,Southland,-46.1,168.95,maritime_dairy_pasture,2022-02-26,2022-03-14,0.23501595895249924,0.14317817840482353,0.14187905246645416,0.06292125427794493,54
PalmerstonN,New Zealand,Manawatu,-40.35,175.61,maritime_dairy_pasture,2022-02-26,2022-03-14,0.24177020980635877,0.1605821159390131,0.1314011004327505,-0.032394118009359256,48
Hastings,New Zealand,HawkesBay,-39.64,176.84,maritime_horticulture,2022-02-26,2022-03-14,0.08231601121858227,0.047132854052153,0.04340602284467699,-0.0699166643578057,49
Balclutha,New Zealand,Otago,-46.23,169.75,maritime_arable,2022-02-26,2022-03-14,0.3848160894963054,0.24910421330326638,0.2188402531440155,0.023715143667578206,52
TePuke,New Zealand,BayOfPlenty,-37.78,176.32,maritime_horticulture,2022-02-26,2022-03-14,0.4985262945536929,0.36707362213430716,0.3057527632090307,0.1363520627971961,51
Stratford,New Zealand,Taranaki,-39.34,174.28,maritime_dairy_pasture,2022-02-26,2022-03-14,0.29729222240048253,0.36138559715257135,0.2163557431005015,0.05709674479127762,50
Blenheim,New Zealand,Marlborough,-41.51,173.96,maritime_horticulture,2022-02-26,2022-03-14,0.19902933614717686,0.139127048359981,0.11700991850239223,-0.025817727680799995,51
Kerikeri,New Zealand,Northland,-35.22,173.95,maritime_horticulture,2022-02-26,2022-03-14,0.7814998354253284,0.6022214707740658,0.4922217353817238,0.5336658502001488,28
Motueka,New Zealand,Tasman,-41.11,173,maritime_horticulture,2022-02-26,2022-03-14,0.8631042247654245,0.6720822541360264,0.5777381380834565,0.41667047436723953,51
Shakardara,Afghanistan,Kabul,34.65,69.03,highland_irrigated,2022-03-14,2022-03-30,0.1140103704457751,0.08908431619275481,0.08468835447640774,-0.07552270318927139,44
Kama,Afghanistan,Nangarhar,34.42,70.55,lowland_irrigated,2022-03-14,2022-03-30,0.5817310345297576,0.35992354704753743,0.340382214055089,0.23543880389685998,47
Dawlatabad,Afghanistan,Balkh,36.85,66.85,plains_irrigated,2022-03-14,2022-03-30,0.4981895031511169,0.28722189779206964,0.2834126862269556,0.2354109336927379,29
Injil,Afghanistan,Herat,34.28,62.15,plains_irrigated,2022-03-14,2022-03-30,0.2655510263279682,0.2108196603874557,0.19794344505635272,0.09016921244734591,47
Arghandab,Afghanistan,Kandahar,31.72,65.65,arid_irrigated,2022-03-14,2022-03-30,0.4829267180533534,0.39615024173620544,0.36100970445762537,0.20804892510810485,47
Khanabad,Afghanistan,Kunduz,36.65,68.95,plains_irrigated,2022-03-14,2022-03-30,0.14530965432410778,0.13998990814779996,0.12631905209093014,-0.010145657788271175,44
Faizabad,Afghanistan,Badakhshan,37.1,70.55,highland_rainfed,2022-03-14,2022-03-30,0.23971175034435163,0.1483860423204811,0.1499055179682759,-0.021426214660059856,49
NadAli,Afghanistan,Helmand,31.55,64.25,arid_irrigated,2022-03-14,2022-03-30,0.4229464106257283,0.34799698721708733,0.3215079234137816,0.16180353643092565,46
GhazniCity,Afghanistan,Ghazni,33.55,68.42,highland_rainfed,2022-03-14,2022-03-30,0.08559591675052489,0.08234697255959769,0.06641817449260068,-0.06642578955850424,46
Maimana,Afghanistan,Faryab,35.92,64.78,plains_rainfed,2022-03-14,2022-03-30,0.27124265824304716,0.19446186840475352,0.18197756596060818,0.02393513323339851,48
Chaghcharan,Afghanistan,Ghor,34.52,65.25,highland_rainfed,2022-03-14,2022-03-30,0.09073970817384182,0.07555564970578751,0.07120208914095882,-0.05542852733982027,47
Zaranj,Afghanistan,Nimroz,31,61.87,arid_irrigated,2022-03-14,2022-03-30,0.1108467730352639,0.09515825821860846,0.09242214581220615,-0.05088118773165933,46
Dronten,Netherlands,Flevoland,52.53,5.72,temperate_arable,2022-03-14,2022-03-30,0.286372065654004,0.1894230820821844,0.16973070007414426,-0.0010833726128482001,63
Veendam,Netherlands,Groningen,53.1,6.87,temperate_arable,2022-03-14,2022-03-30,0.4417874224428816,0.22573172127913602,0.21624856630676195,-0.013765805963830128,62
Sneek,Netherlands,Friesland,53.03,5.65,temperate_dairy_pasture,2022-03-14,2022-03-30,0.45496497396309105,0.2647305336312049,0.24397622902713478,0.02041041921271369,64
Goes,Netherlands,Zeeland,51.5,3.9,temperate_arable,2022-03-14,2022-03-30,0.2188422106049693,0.15040490600508544,0.1361814007116419,-0.05897285669000204,62
Uden,Netherlands,Noord-Brabant,51.66,5.62,temperate_dairy_pasture,2022-03-14,2022-03-30,0.4883707557778259,0.3124492211745024,0.2845334154200665,0.08753544277528448,62
Tiel,Netherlands,Gelderland,51.9,5.6,temperate_horticulture,2022-03-14,2022-03-30,-0.26937009345903257,-0.05044945994845421,-0.05001588183260117,0.21532336269825644,60
Almelo,Netherlands,Overijssel,52.35,6.6,temperate_dairy_pasture,2022-03-14,2022-03-30,0.7780073158647103,0.6509073773284941,0.5671233488672143,0.3053517202116319,62
Venlo,Netherlands,Limburg,51.37,6.17,temperate_horticulture,2022-03-14,2022-03-30,0.16068767048822447,0.061005095928192435,0.06122695847770252,-0.17402801663497863,58
Wieringermeer,Netherlands,Noord-Holland,52.85,5,temperate_arable,2022-03-14,2022-03-30,0.08617538673143461,0.08265787627332755,0.06612995713034318,-0.08945889072394239,62
Emmen,Netherlands,Drenthe,52.75,6.85,temperate_arable,2022-03-14,2022-03-30,0.6957714206350961,0.4771727409539625,0.43797559425789356,0.22998234973446854,59
Bunnik,Netherlands,Utrecht,52.05,5.2,temperate_dairy_pasture,2022-03-14,2022-03-30,0.6755926196304868,0.4766268749965877,0.42981245699290155,0.1457970995683195,56
Alblasserdam,Netherlands,Zuid-Holland,51.87,4.67,temperate_dairy_pasture,2022-03-14,2022-03-30,0.30234244523814124,0.1668382419499487,0.15273530146510184,-0.018261188848964292,58
Ashburton,New Zealand,Canterbury,-43.9,171.75,maritime_arable,2022-03-14,2022-03-30,0.7168958101187544,0.31890682734846953,0.31776598787088434,0.27325924978827987,26
Hamilton,New Zealand,Waikato,-37.78,175.28,maritime_dairy_pasture,2022-03-14,2022-03-30,0.5285759157793107,0.26065713051407857,0.24572559100479816,0.13948526585978058,48
Gore,New Zealand,Southland,-46.1,168.95,maritime_dairy_pasture,2022-03-14,2022-03-30,0.25869259417028784,0.1467192772959152,0.14304241302109935,0.03329513297165827,54
PalmerstonN,New Zealand,Manawatu,-40.35,175.61,maritime_dairy_pasture,2022-03-14,2022-03-30,0.3093380005843996,0.19565354894963388,0.1719136209005117,-0.01318597755098441,48
Balclutha,New Zealand,Otago,-46.23,169.75,maritime_arable,2022-03-14,2022-03-30,0.3567284181439715,0.20642728975602087,0.18637048790718463,-0.010886639239955307,52
TePuke,New Zealand,BayOfPlenty,-37.78,176.32,maritime_horticulture,2022-03-14,2022-03-30,0.47603597139291814,0.3432177169234294,0.29375364252766334,0.14681279318236606,51
Kerikeri,New Zealand,Northland,-35.22,173.95,maritime_horticulture,2022-03-14,2022-03-30,0.8931462124276617,0.5192161802590621,0.4933781556758271,0.5487656389728134,47
Motueka,New Zealand,Tasman,-41.11,173,maritime_horticulture,2022-03-14,2022-03-30,0.8838054924894786,0.6314194369659566,0.5775112666457178,0.4227165821933804,51
Shakardara,Afghanistan,Kabul,34.65,69.03,highland_irrigated,2022-03-30,2022-04-15,0.12560172649759668,0.10634022283274287,0.10047908567743448,-0.07509167947378445,44
Kama,Afghanistan,Nangarhar,34.42,70.55,lowland_irrigated,2022-03-30,2022-04-15,0.6557212012767848,0.4346125760093108,0.40653059836843514,0.2973271040363221,47
Dawlatabad,Afghanistan,Balkh,36.85,66.85,plains_irrigated,2022-03-30,2022-04-15,0.4776321802977172,0.3986982531097247,0.35644553049513517,0.18730301005578534,50
Injil,Afghanistan,Herat,34.28,62.15,plains_irrigated,2022-03-30,2022-04-15,0.287498765034399,0.22667784792848,0.21105745803136722,0.11483630384389007,47
Arghandab,Afghanistan,Kandahar,31.72,65.65,arid_irrigated,2022-03-30,2022-04-15,0.39849711689814343,0.3339500052583604,0.30176463955182176,0.17509212669983432,47
Khanabad,Afghanistan,Kunduz,36.65,68.95,plains_irrigated,2022-03-30,2022-04-15,0.17440989085141462,0.16325332348890884,0.14745996603832773,-0.018468770928004176,44
Faizabad,Afghanistan,Badakhshan,37.1,70.55,highland_rainfed,2022-03-30,2022-04-15,0.2611814726618536,0.192385568463041,0.17655770674304247,0.03934662608473215,49
NadAli,Afghanistan,Helmand,31.55,64.25,arid_irrigated,2022-03-30,2022-04-15,0.42669501800056736,0.3752549572480217,0.32870616131113967,0.1864903493857484,46
GhazniCity,Afghanistan,Ghazni,33.55,68.42,highland_rainfed,2022-03-30,2022-04-15,0.09916112452559982,0.09631029163592501,0.07808566891228011,-0.06565844526861087,46
Maimana,Afghanistan,Faryab,35.92,64.78,plains_rainfed,2022-03-30,2022-04-15,0.24678148707966185,0.18732611714581265,0.1681683624196729,0.009465211080940613,48
Chaghcharan,Afghanistan,Ghor,34.52,65.25,highland_rainfed,2022-03-30,2022-04-15,0.12124308375872005,0.10824200128516334,0.10049357503679154,-0.05544693223643583,47
Zaranj,Afghanistan,Nimroz,31,61.87,arid_irrigated,2022-03-30,2022-04-15,0.11964212091470877,0.10850328164675012,0.10083635871258934,-0.06903217258918883,46
Dronten,Netherlands,Flevoland,52.53,5.72,temperate_arable,2022-03-30,2022-04-15,0.2987658316584694,0.2167342606823099,0.19631893980359555,0.04587946363362987,63
Veendam,Netherlands,Groningen,53.1,6.87,temperate_arable,2022-03-30,2022-04-15,0.46308179195935206,0.2699712193722643,0.251457318149189,0.06997162003298109,62
Uden,Netherlands,Noord-Brabant,51.66,5.62,temperate_dairy_pasture,2022-03-30,2022-04-15,0.4773600567344248,0.3708772167509333,0.3160247328808001,0.1753850602323322,62
Tiel,Netherlands,Gelderland,51.9,5.6,temperate_horticulture,2022-03-30,2022-04-15,0.05311709250599176,0.027558244917845337,0.024393884530957262,0.25125299058039474,60
Almelo,Netherlands,Overijssel,52.35,6.6,temperate_dairy_pasture,2022-03-30,2022-04-15,0.7035290057987792,0.8704646517278338,0.5994959194848534,0.37497808919033054,62
Venlo,Netherlands,Limburg,51.37,6.17,temperate_horticulture,2022-03-30,2022-04-15,0.18569465173814273,0.07800858916275297,0.0771276718906275,-0.15608103010652305,58
Wieringermeer,Netherlands,Noord-Holland,52.85,5,temperate_arable,2022-03-30,2022-04-15,0.1270208861421998,0.07481561813960447,0.07222856698366462,-0.01681533272620865,62
Emmen,Netherlands,Drenthe,52.75,6.85,temperate_arable,2022-03-30,2022-04-15,0.7711998591003724,0.6813256968465287,0.5809928964205161,0.39111582884541135,59
Alblasserdam,Netherlands,Zuid-Holland,51.87,4.67,temperate_dairy_pasture,2022-03-30,2022-04-15,0.31386481060552085,0.17759194055929337,0.16553816531829896,0.0010867671972320725,58
Ashburton,New Zealand,Canterbury,-43.9,171.75,maritime_arable,2022-03-30,2022-04-15,0.8195488045769417,0.29996984295870865,0.31610839225006493,0.3175157344395536,53
Hamilton,New Zealand,Waikato,-37.78,175.28,maritime_dairy_pasture,2022-03-30,2022-04-15,0.5470596470368577,0.25068897826051517,0.24659959992778738,0.13701077580504714,48
Gore,New Zealand,Southland,-46.1,168.95,maritime_dairy_pasture,2022-03-30,2022-04-15,0.35347174127658065,0.1121939905181821,0.09847181390141646,0.08994853544828896,54
Hastings,New Zealand,HawkesBay,-39.64,176.84,maritime_horticulture,2022-03-30,2022-04-15,0.07815704054394448,0.027952141790413707,0.036812690845856665,-0.06989739358323824,49
TePuke,New Zealand,BayOfPlenty,-37.78,176.32,maritime_horticulture,2022-03-30,2022-04-15,0.4888550447042882,0.3201602403485193,0.28036938037132375,0.12983739645332845,51
Stratford,New Zealand,Taranaki,-39.34,174.28,maritime_dairy_pasture,2022-03-30,2022-04-15,0.5089907110635893,0.35347372180500186,0.31603592161056693,0.047714427125080956,50
Blenheim,New Zealand,Marlborough,-41.51,173.96,maritime_horticulture,2022-03-30,2022-04-15,0.20037631730275665,0.1178277373145593,0.10402377689759733,-0.03095316050231327,51
Masterton,New Zealand,Wairarapa,-40.96,175.66,maritime_arable,2022-03-30,2022-04-15,0.5946725432829312,0.38768970446719164,0.3497068783861524,0.14609071567422965,51
Kerikeri,New Zealand,Northland,-35.22,173.95,maritime_horticulture,2022-03-30,2022-04-15,0.8889774195781666,0.5666864071786469,0.5305800434990461,0.5485727930639362,47
Motueka,New Zealand,Tasman,-41.11,173,maritime_horticulture,2022-03-30,2022-04-15,0.7094236666282739,0.4850951620040797,0.4540818998158206,0.19155337528850802,51
Shakardara,Afghanistan,Kabul,34.65,69.03,highland_irrigated,2022-04-15,2022-05-01,0.1223533150707972,0.1023642893777369,0.09763975565445324,-0.07739610743599605,44
Kama,Afghanistan,Nangarhar,34.42,70.55,lowland_irrigated,2022-04-15,2022-05-01,0.621689338197435,0.3740467813679839,0.37463564798810595,0.24114509104693782,47
Dawlatabad,Afghanistan,Balkh,36.85,66.85,plains_irrigated,2022-04-15,2022-05-01,0.5331368226076424,0.34329739775908746,0.35724143697844346,0.1360075471436194,50
Injil,Afghanistan,Herat,34.28,62.15,plains_irrigated,2022-04-15,2022-05-01,0.2861429952806876,0.2200057051390543,0.20696308853143605,0.12444894293248021,47
Arghandab,Afghanistan,Kandahar,31.72,65.65,arid_irrigated,2022-04-15,2022-05-01,0.21262542404054158,0.1622156254187999,0.16622461084837833,0.0033928816114741993,47
Khanabad,Afghanistan,Kunduz,36.65,68.95,plains_irrigated,2022-04-15,2022-05-01,0.1439050188884407,0.13057745630249337,0.12107559235950109,-0.05414351818684435,44
Faizabad,Afghanistan,Badakhshan,37.1,70.55,highland_rainfed,2022-04-15,2022-05-01,0.35985188039235155,0.2428873344524262,0.24187698318058543,0.11851952494905531,49
NadAli,Afghanistan,Helmand,31.55,64.25,arid_irrigated,2022-04-15,2022-05-01,0.41507898598375614,0.32036933564928444,0.3122743720981721,0.149996349771243,46
GhazniCity,Afghanistan,Ghazni,33.55,68.42,highland_rainfed,2022-04-15,2022-05-01,0.10974253531085235,0.10524139806696135,0.08570243810614724,-0.05620059407505472,46
Maimana,Afghanistan,Faryab,35.92,64.78,plains_rainfed,2022-04-15,2022-05-01,0.265616544284277,0.18403150970349408,0.17449146049697786,-0.019713516767591515,48
Chaghcharan,Afghanistan,Ghor,34.52,65.25,highland_rainfed,2022-04-15,2022-05-01,0.1723720702149623,0.1412568616546656,0.13160456303991072,-0.014704870777196021,47
Zaranj,Afghanistan,Nimroz,31,61.87,arid_irrigated,2022-04-15,2022-05-01,0.12273072361108117,0.11194154724387674,0.10446322544750432,-0.06915380762107949,46
Dronten,Netherlands,Flevoland,52.53,5.72,temperate_arable,2022-04-15,2022-05-01,0.28525457559921136,0.1992327267915375,0.1787795059343581,0.010510298039579343,63
Veendam,Netherlands,Groningen,53.1,6.87,temperate_arable,2022-04-15,2022-05-01,0.4687908467439332,0.2559327597217611,0.2454384783179497,0.00552098090767446,62
Sneek,Netherlands,Friesland,53.03,5.65,temperate_dairy_pasture,2022-04-15,2022-05-01,0.5427620725446267,0.34147671471022856,0.31705594606962484,0.0974633349302601,64
Uden,Netherlands,Noord-Brabant,51.66,5.62,temperate_dairy_pasture,2022-04-15,2022-05-01,0.5649983704139317,0.3543601099760872,0.33401078076642293,0.14468766576684036,62
Tiel,Netherlands,Gelderland,51.9,5.6,temperate_horticulture,2022-04-15,2022-05-01,-0.4237526091806185,-0.07204977798554558,-0.07852818913366481,0.38196247107304465,60
